# wind_direction,wind_speed,rain_meter,solar_rad,soil_moisture_ectm,soil_temp_ectm,air_humid,air_temp,timed
# numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric, timestamp(y-M-d H:m:s)
190.066,3.084,0,210.129,31.12,8.1,75.086,7.35,9/19/2009 9:55
198.857,3.386,0,264.965,31.224,8,76.148,7.49,9/19/2009 10:00
197.099,2.883,0,279.88,31.016,8.1,76.875,7.5,9/19/2009 10:05
26.725,1.039,0,718.563,31.12,8.2,72.128,8.48,9/19/2009 10:10
179.165,0.939,0,851.923,30.912,8,72.057,9.58,9/19/2009 10:15
267.077,2.464,0,282.512,31.224,8,73.308,9.44,9/19/2009 10:20
260.044,1.358,0,331.644,31.016,7.7,70.282,8.72,9/19/2009 10:25
173.187,2.129,0,409.73,31.328,8,71.583,8.9,9/19/2009 10:30
165.451,0.671,0,264.087,30.704,8.1,73.489,8.54,9/19/2009 10:35
185.143,2.598,0,297.427,31.016,8.2,72.538,8.18,9/19/2009 10:40
155.604,1.509,0,316.729,31.016,7.9,75.358,8.05,9/19/2009 10:45
196.396,1.878,0,309.71,31.016,8,73.185,8.18,9/19/2009 10:50
196.747,1.291,0,279.002,31.016,8.3,78.763,7.88,9/19/2009 10:55
192.527,2.146,0,221.974,31.016,8.2,76.594,7.35,9/19/2009 11:00
193.231,2.079,0,350.069,31.016,8,79.996,7.18,9/19/2009 11:05
192.527,3.856,0,376.39,31.12,8.2,77.818,7.5,9/19/2009 11:10
53.626,1.626,0,277.248,31.12,8.1,74.908,7.1,9/19/2009 11:15
166.857,1.928,0,245.663,31.12,8,79.774,7.16,9/19/2009 11:20
183.385,2.012,0,267.597,31.328,8.1,76.613,7.32,9/19/2009 11:25
211.868,1.727,0,280.318,31.224,7.9,80.41,7.41,9/19/2009 11:30
208.352,2.816,0,311.904,31.016,7.9,75.045,7.64,9/19/2009 11:35
146.813,4.04,0,331.206,31.016,8.4,74.313,7.54,9/19/2009 11:40
192.527,2.313,0,298.305,31.224,8.3,76.964,7.68,9/19/2009 11:45
182.681,3.185,0,345.244,30.704,8.4,73.257,7.77,9/19/2009 11:50
186.198,2.012,0,325.503,30.912,8.1,75.203,7.55,9/19/2009 11:55
212.571,3.235,0,365.862,31.224,8.1,75.255,7.92,9/19/2009 12:00
189.714,2.665,0,385.164,31.224,8.1,73.212,7.8,9/19/2009 12:05
161.231,3.001,0,260.578,31.12,8.2,74.337,7.66,9/19/2009 12:10
168.967,4.861,0,276.809,31.224,8.1,75.008,7.34,9/19/2009 12:15
170.725,1.693,0,283.389,30.912,8.4,72.107,7.71,9/19/2009 12:20
170.374,2.883,0,289.531,31.016,8.2,74.578,7.84,9/19/2009 12:25
216.791,2.045,0,299.182,31.12,8.5,78.355,7.7,9/19/2009 12:30
182.681,3.235,0,274.616,31.12,8.3,75.508,7.68,9/19/2009 12:35
244.923,3.839,0,324.187,31.12,8.1,75.441,7.6,9/19/2009 12:40
159.824,2.8,0,267.597,31.016,8.2,74.552,7.59,9/19/2009 12:45
181.275,2.649,0,255.752,31.016,8.2,76.585,7.66,9/19/2009 12:50
171.077,3.99,0,223.728,30.808,8.3,76.255,7.4,9/19/2009 12:55
179.868,1.442,0,207.936,31.224,8.3,77.843,7.27,9/19/2009 13:00
260.044,1.375,0,279.002,31.224,8.2,80.232,7.26,9/19/2009 13:05
151.385,0.05,0.254,280.757,31.224,8.3,79.924,7.18,9/19/2009 13:10
184.088,1.341,0,224.167,31.016,8.4,81.856,7.04,9/19/2009 13:15
200.967,3.504,0,190.827,31.224,8.4,81.076,6.75,9/19/2009 13:20
156.659,2.833,0,149.152,30.912,8.5,78.431,6.92,9/19/2009 13:25
176.352,2.397,0,227.238,31.12,8.6,77.567,7.02,9/19/2009 13:30
0,1.475,0,250.049,31.12,8.5,76.916,7.34,9/19/2009 13:35
156.659,1.408,0,232.941,31.224,8.5,79.474,7.12,9/19/2009 13:40
150.681,1.995,0,227.677,31.328,8.4,77.272,7.26,9/19/2009 13:45
169.319,1.408,0,269.351,31.328,8.5,78.374,7.79,9/19/2009 13:50
155.604,3.805,0,264.526,31.12,8.7,78.174,7.66,9/19/2009 13:55
166.154,3.319,0,600.996,30.912,8.4,75.048,7.9,9/19/2009 14:00
151.033,3.437,0,544.844,31.224,8.5,74.098,7.99,9/19/2009 14:05
144.352,3.437,0,301.814,31.328,8.5,72.707,7.99,9/19/2009 14:10
139.78,4.526,0,304.885,31.12,8.3,74.212,7.8,9/19/2009 14:15
157.363,2.38,0,262.332,31.224,8.7,72.506,7.89,9/19/2009 14:20
106.725,2.917,0,364.107,31.224,8.6,74.916,8,9/19/2009 14:25
180.22,1.559,0,240.398,31.12,8.6,69.834,8.46,9/19/2009 14:30
250.901,0.419,0,213.639,31.328,8.3,72.109,8.38,9/19/2009 14:35
155.956,0.469,0,273.3,31.016,8.5,69.769,8.82,9/19/2009 14:40
126.066,0.805,0,228.115,31.12,8.4,71.495,8.18,9/19/2009 14:45
204.132,1.358,0,214.077,31.224,8.8,70.745,8.24,9/19/2009 14:50
172.835,1.542,0,215.393,31.016,8.5,70.57,7.88,9/19/2009 14:55
208,2.816,0,207.058,31.224,8.6,69.891,8.06,9/19/2009 15:00
140.835,3.872,0,194.337,30.808,8.7,73.25,7.86,9/19/2009 15:05
173.89,1.241,0,210.568,31.432,8.7,70.26,7.78,9/19/2009 15:10
159.824,2.146,0,191.266,31.12,8.8,71.406,7.86,9/19/2009 15:15
112.791,3.101,0,168.454,31.224,8.6,74.186,7.67,9/19/2009 15:20
128.879,2.213,0,163.19,31.328,8.6,70.991,7.61,9/19/2009 15:25
199.56,1.609,0,152.662,31.12,8.7,72.548,7.71,9/19/2009 15:30
153.495,1.81,0,120.199,31.016,8.6,73.57,7.79,9/19/2009 15:35
212.22,1.542,0,95.633,31.12,8.7,71.453,7.7,9/19/2009 15:40
229.802,2.431,0,84.227,31.016,8.7,70.211,7.8,9/19/2009 15:45
181.275,2.582,0,71.944,31.224,8.7,70.132,7.66,9/19/2009 15:50
157.714,1.727,0,76.331,31.224,8.7,73.502,7.58,9/19/2009 15:55
136.615,2.766,0,67.119,31.016,8.6,72.933,7.44,9/19/2009 16:00
140.132,3.604,0,64.486,31.328,9,73.971,7.24,9/19/2009 16:05
220.659,2.28,0,57.468,31.016,8.7,72.107,7.45,9/19/2009 16:10
217.143,1.106,0,48.255,31.12,8.7,72.195,7.5,9/19/2009 16:15
218.901,2.263,0,58.784,30.912,8.7,72.039,7.5,9/19/2009 16:20
196.396,1.945,0,40.798,30.912,8.6,72.935,7.32,9/19/2009 16:25
185.143,1.123,0,36.849,30.912,8.7,72.616,7.27,9/19/2009 16:30
196.044,0.637,0,45.184,30.912,9,72.18,7.29,9/19/2009 16:35
163.692,1.576,0,38.165,30.912,8.7,77.374,6.93,9/19/2009 16:40
149.626,1.743,0,30.708,31.016,8.8,75.631,6.94,9/19/2009 16:45
157.714,0.888,0,21.057,31.12,8.9,76.579,6.81,9/19/2009 16:50
241.758,1.66,0,18.425,31.328,8.9,73.456,6.97,9/19/2009 16:55
132.396,1.492,0,17.547,31.12,8.9,75.302,6.93,9/19/2009 17:00
248.791,3.52,0,19.302,31.016,8.8,73.338,7.02,9/19/2009 17:05
196.747,0.536,0,14.038,31.12,8.8,73.543,7.02,9/19/2009 17:10
197.451,3.135,0,10.09,31.328,9,73.334,7,9/19/2009 17:15
173.89,1.66,0,5.264,30.912,8.7,76.684,6.6,9/19/2009 17:20
192.176,3.084,0,3.071,31.016,8.9,75.506,6.7,9/19/2009 17:25
145.055,2.9,0,1.755,30.808,8.6,76.45,6.67,9/19/2009 17:30
164.396,0.956,0,0,31.12,8.9,76.269,6.64,9/19/2009 17:35
177.407,0.872,0,0.877,31.12,8.6,76.869,6.42,9/19/2009 17:40
186.549,0.687,0,0,31.224,8.8,73.188,6.66,9/19/2009 17:45
217.846,0.637,0,0,31.224,8.7,71.577,6.87,9/19/2009 17:50
250.549,1.492,0,0,31.12,8.9,72.035,6.82,9/19/2009 17:55
223.121,1.978,0,0,31.12,8.7,71.411,6.82,9/19/2009 18:00
234.374,1.827,0,0.877,31.432,8.8,71.905,6.82,9/19/2009 18:05
221.714,1.173,0,0.877,31.016,8.7,72.726,6.79,9/19/2009 18:10
168.967,1.391,0,0,31.12,8.8,76.354,6.57,9/19/2009 18:15
176.703,0.754,0,0.439,31.12,8.9,74.636,6.64,9/19/2009 18:20
199.912,2.062,0,0,31.016,9.1,76.132,6.58,9/19/2009 18:25
211.165,1.593,0,0,31.224,8.8,78.635,6.18,9/19/2009 18:30
255.473,0.369,0,0,31.12,8.7,75.694,6.4,9/19/2009 18:35
223.473,0.888,0,0,30.912,8.8,73.002,6.63,9/19/2009 18:40
153.143,2.213,0,0,31.12,8.7,76.296,6.53,9/19/2009 18:45
191.473,1.66,0,0,31.016,8.6,77.044,6.31,9/19/2009 18:50
176.703,2.012,0,0,31.224,8.7,76.701,6.33,9/19/2009 18:55
181.978,1.056,0,0,31.224,9,75.775,6.43,9/19/2009 19:00
174.945,1.542,0,0,31.016,8.9,76.522,6.42,9/19/2009 19:05
188.308,1.961,0,0,31.224,9.1,76.279,6.45,9/19/2009 19:10
170.725,2.129,0,0,31.432,8.8,75.848,6.54,9/19/2009 19:15
171.077,0.671,0,0,30.912,8.7,75.602,6.56,9/19/2009 19:25
184.088,0.872,0,0,31.12,8.7,75.28,6.58,9/19/2009 19:30
205.187,1.509,0,0,31.12,8.7,78.491,6.19,9/19/2009 19:35
199.209,0,0,1.755,31.12,8.8,77.454,6.38,9/19/2009 19:40
197.451,1.911,0,0.439,31.12,8.6,78.007,6.1,9/19/2009 19:45
192.879,1.391,0,0,30.912,8.5,76.186,6.6,9/19/2009 19:50
229.802,2.313,0,0,31.12,8.8,76.009,6.59,9/19/2009 19:55
184.088,0.369,0,2.193,31.224,8.9,78.217,6.5,9/19/2009 20:00
183.033,0.151,0,0,31.016,9,77.758,6.42,9/19/2009 20:05
181.978,0.603,0,0,31.224,8.8,78.958,6.21,9/19/2009 20:10
145.407,1.693,0,0.439,31.12,8.8,76.79,6.4,9/19/2009 20:15
166.593,1.609,0,0,31.12,8.7,79.073,6.18,9/19/2009 20:20
178.813,2.531,0,0.439,30.912,8.9,79.125,6.2,9/19/2009 20:25
209.055,2.313,0,0,31.12,8.8,79.508,6.18,9/19/2009 20:30
228.747,3.001,0,0.877,30.912,8.8,79.416,6.2,9/19/2009 20:35
206.242,2.414,0,0,31.224,8.9,79.526,6.26,9/19/2009 20:40
180.571,1.66,0,0.439,31.328,8.8,78.517,6.42,9/19/2009 20:45
201.319,1.593,0,0,31.224,8.7,77.526,6.6,9/19/2009 20:50
191.473,2.498,0,0,31.224,8.7,77.482,6.51,9/19/2009 20:55
174.593,1.257,0,0,31.12,8.9,74.31,6.78,9/19/2009 21:00
211.868,0.956,0,0.439,31.224,8.6,74.943,6.78,9/19/2009 21:05
275.165,0.754,0,0,31.12,8.8,75.225,6.68,9/19/2009 21:10
182.33,0.704,0,0,31.224,8.8,76.101,6.55,9/19/2009 21:15
209.055,1.442,0,0,30.912,8.7,75.351,6.56,9/19/2009 21:20
197.099,1.106,0,0,30.808,8.9,79.95,6,9/19/2009 21:25
160.527,1.408,0,0,30.704,8.9,77.227,6.36,9/19/2009 21:30
178.11,1.19,0,0.439,30.912,9,76.127,6.44,9/19/2009 21:35
171.429,0.52,0,0,31.016,8.8,76.79,6.4,9/19/2009 21:40
171.077,0.637,0,0,31.12,8.7,78.061,6.12,9/19/2009 21:45
179.165,0.52,0,0,31.12,8.7,76.911,6.15,9/19/2009 21:50
190.066,1.626,0,0.439,31.12,8.8,76.901,6.22,9/19/2009 21:55
167.56,3.185,0,0,31.12,8.7,73.769,6.5,9/19/2009 22:00
194.286,1.509,0,0,31.12,8.8,73.285,6.63,9/19/2009 22:05
199.56,1.593,0,1.755,31.12,8.5,73.812,6.46,9/19/2009 22:10
135.912,1.743,0,0,30.808,8.7,74.476,6.6,9/19/2009 22:15
175.297,1.827,0,0,31.224,8.7,77.305,6.26,9/19/2009 22:20
158.418,0,0,0,31.12,8.7,76.87,6.19,9/19/2009 22:25
196.044,0,0,0,31.328,8.4,78.252,6.1,9/19/2009 22:30
202.022,0.805,0,0.439,31.016,8.6,79.822,5.86,9/19/2009 22:35
216.791,0.872,0,0,30.912,8.7,79.277,6.01,9/19/2009 22:40
221.363,0.017,0,0.439,31.224,8.9,77.751,6.16,9/19/2009 22:45
221.714,0,0,0,31.12,8.6,80.028,5.92,9/19/2009 22:50
221.363,0,0,0,31.12,8.7,79.887,5.72,9/19/2009 22:55
204.835,0.251,0,0.439,31.016,8.7,80.095,5.58,9/19/2009 23:00
223.121,1.023,0,0,31.016,8.7,78.817,5.9,9/19/2009 23:05
201.319,0.838,0,4.387,31.224,8.6,79.347,6,9/19/2009 23:10
190.769,0.235,0,0,31.016,8.6,79.542,5.9,9/19/2009 23:15
190.418,0.888,0,0,31.12,8.6,74.683,5.4,9/19/2009 23:20
238.593,0.268,0,0,31.12,8.8,61.155,5.21,9/19/2009 23:25
238.593,1.09,0,0.439,31.328,8.6,42.72,4.82,9/19/2009 23:30
250.901,0.687,0,2.632,31.224,8.7,40.277,4.75,9/19/2009 23:35
268.484,1.358,0,0.439,30.912,8.7,38.163,4.74,9/19/2009 23:40
252.659,0.369,0,0,31.224,8.6,38.673,4.7,9/19/2009 23:45
224.879,0.034,0,0.439,31.224,8.6,39.124,4.72,9/19/2009 23:50
178.462,0.52,0,0,31.12,8.7,39.097,4.76,9/19/2009 23:55
178.462,0,0,0,31.224,8.6,38.263,4.77,9/20/2009 0:00
178.813,0,0,0.439,31.224,8.4,37.231,4.78,9/20/2009 0:05
178.462,0,0,0,31.016,8.4,34.89,4.82,9/20/2009 0:10
178.11,0,0,0,30.912,8.7,32.954,4.9,9/20/2009 0:15
179.165,0,0,0,31.016,8.5,32.156,4.89,9/20/2009 0:20
178.813,0,0,0,31.12,8.5,31.758,4.9,9/20/2009 0:25
179.165,0,0,0,31.016,8.5,31.622,4.87,9/20/2009 0:30
177.758,0,0,0.439,31.328,8.6,31.055,4.88,9/20/2009 0:35
178.11,0,0,0.877,31.12,8.4,30.624,4.92,9/20/2009 0:40
178.462,0.034,0,0,31.016,8.6,31.73,4.96,9/20/2009 0:45
178.462,0.034,0,0,31.016,8.4,38.83,4.96,9/20/2009 0:50
178.813,0,0,0,30.912,8.5,44.298,4.94,9/20/2009 0:55
178.462,0,0,0.439,31.224,8.4,53.438,5.08,9/20/2009 1:00
178.813,0.117,0,0,31.016,8.5,37.862,4.94,9/20/2009 1:05
177.758,0.62,0,0,31.12,8.5,50.387,4.96,9/20/2009 1:10
178.813,0,0,0,31.12,8.4,58.584,5.02,9/20/2009 1:15
178.813,0.05,0,0,30.808,8.3,59.087,5.14,9/20/2009 1:20
178.462,0.134,0,0,31.224,8.6,43.212,5,9/20/2009 1:25
177.758,0,0,0,31.016,8.3,36.04,4.89,9/20/2009 1:30
178.11,0,0,0,31.016,8.4,34.563,4.83,9/20/2009 1:35
178.813,0,0,0.439,30.912,8.3,35.122,4.85,9/20/2009 1:40
178.11,0,0,0,31.224,8.4,36.554,4.82,9/20/2009 1:45
178.11,0,0,0.439,30.912,8.5,36.686,4.84,9/20/2009 1:50
178.462,0,0,0.439,30.912,8.4,40.224,4.84,9/20/2009 1:55
178.813,0.017,0,0.439,31.224,8.4,42.467,4.8,9/20/2009 2:00
178.462,0,0,0,31.12,8.3,37.458,4.79,9/20/2009 2:05
177.758,0,0,0.439,30.912,8.2,35.967,4.81,9/20/2009 2:10
179.516,0,0,0.439,31.016,8.4,40.024,4.76,9/20/2009 2:15
178.462,0,0,0,30.912,8.3,36.093,4.76,9/20/2009 2:20
178.462,0,0,0,31.12,8.4,33.636,4.78,9/20/2009 2:25
178.11,0,0,0,30.912,8.4,33.338,4.77,9/20/2009 2:30
178.462,0,0,0,31.328,8.2,35.705,4.8,9/20/2009 2:35
179.516,0.386,0,0.439,31.12,8.3,37.917,4.85,9/20/2009 2:40
178.813,0.017,0,0.439,31.224,8.2,40.637,4.84,9/20/2009 2:45
178.813,0.184,0,0,31.016,8.3,44.319,4.85,9/20/2009 2:50
179.165,0,0,0,31.12,8.4,49.168,4.86,9/20/2009 2:55
178.462,0,0,0.877,31.12,8.2,46.722,4.79,9/20/2009 3:00
178.462,0,0,0,31.12,8.3,47.408,4.89,9/20/2009 3:05
178.462,0,0,1.316,31.12,8.3,49.436,4.83,9/20/2009 3:10
178.11,0,0,0,31.016,8.3,53.929,4.82,9/20/2009 3:20
178.813,0,0,0,31.12,8.3,41.645,4.78,9/20/2009 3:25
178.813,0.57,0,0,31.12,8.2,45.964,4.88,9/20/2009 3:30
178.462,0.101,0,0.439,31.12,8.4,45.679,4.82,9/20/2009 3:35
178.462,1.224,0,0,31.224,8.1,38.99,4.66,9/20/2009 3:40
205.187,1.643,0,0,31.224,8.3,53.061,4.92,9/20/2009 3:45
199.56,0.972,0,0.439,31.016,8.3,79.675,5.2,9/20/2009 3:50
196.396,0.419,0,0,31.12,8.2,80.299,5.21,9/20/2009 3:55
212.22,0.738,0,0,31.016,8.3,70.423,5.22,9/20/2009 4:00
211.868,0.05,0,0,30.912,8.2,63.359,5.12,9/20/2009 4:05
205.89,0.637,0,0.877,30.912,8.4,58.299,5.02,9/20/2009 4:10
226.286,0.754,0,0.877,30.704,8.3,79.867,5.2,9/20/2009 4:20
193.582,0.034,0,0.439,31.12,8.4,72.075,5.2,9/20/2009 4:25
235.429,0.453,0,0,30.912,8,80.593,5.04,9/20/2009 4:30
235.429,0,0,0,31.12,8.1,73.32,5.04,9/20/2009 4:35
235.429,0,0,0,31.016,8.4,72.106,4.84,9/20/2009 4:40
273.758,0,0,0,31.12,8.2,79.97,5.02,9/20/2009 4:45
272.352,0,0,0,31.016,8.3,73.131,4.86,9/20/2009 4:50
272.703,0.05,0,0,30.912,8.2,73.574,4.67,9/20/2009 4:55
272.703,0,0,0,30.912,8.4,66.505,4.63,9/20/2009 5:00
273.407,0.168,0,0,31.016,8.2,63.554,4.66,9/20/2009 5:05
273.758,0,0,0.877,31.12,8.1,73.925,4.78,9/20/2009 5:10
272.703,0.771,0,1.755,31.016,8.2,69.081,4.5,9/20/2009 5:15
254.418,0.587,0,3.071,31.12,8.1,76.502,4.7,9/20/2009 5:20
254.769,0.084,0,7.019,31.12,8.1,76.596,4.91,9/20/2009 5:25
257.934,0,0,10.967,30.912,8,80.742,4.86,9/20/2009 5:30
258.286,0,0,13.161,31.016,8.3,64.194,4.56,9/20/2009 5:35
257.934,0,0,22.812,30.808,8.1,66.466,4.56,9/20/2009 5:40
257.582,0,0,26.321,31.016,8.3,64.209,4.65,9/20/2009 5:45
258.286,0,0,27.198,31.328,8.1,65.549,4.7,9/20/2009 5:50
257.934,0.151,0,32.463,30.912,8.1,73.046,4.69,9/20/2009 5:55
257.231,0.402,0,39.482,31.016,8.1,76.091,4.74,9/20/2009 6:00
172.835,0.235,0,36.411,31.12,8.1,72.949,4.84,9/20/2009 6:05
177.055,0.486,0,36.849,31.12,8.2,67.804,4.73,9/20/2009 6:10
203.78,1.66,0,33.34,31.016,8.3,78.696,5.02,9/20/2009 6:15
196.396,1.593,0,42.991,31.016,8.1,81.117,5.26,9/20/2009 6:20
182.681,1.66,0,42.991,31.12,8.2,81.52,5.37,9/20/2009 6:25
187.956,0.486,0,97.388,31.016,8.2,81.994,6.2,9/20/2009 6:35
187.253,0.503,0,119.322,30.912,8.1,81.615,6.4,9/20/2009 6:40
170.725,0.52,0,94.756,31.016,8.2,82.646,6.58,9/20/2009 6:45
121.582,0.402,0,99.142,31.12,8.3,81.072,6.52,9/20/2009 6:50
122.198,0.603,0,134.676,30.912,8.2,81.653,6.36,9/20/2009 6:55
129.934,0.268,0,111.425,31.016,7.8,80.727,6.26,9/20/2009 7:00
164.044,0.738,0,113.619,30.912,8,80.592,6.3,9/20/2009 7:05
191.473,1.743,0,113.619,31.016,8.1,80.243,6.56,9/20/2009 7:10
97.582,1.19,0,132.921,30.912,8.1,74.45,6.72,9/20/2009 7:15
154.198,2.028,0,138.624,31.016,8,75.103,6.82,9/20/2009 7:20
155.253,1.609,0,152.662,31.016,8,72.379,7.12,9/20/2009 7:25
168.615,1.274,0,171.964,31.12,8.1,77.285,7.32,9/20/2009 7:30
181.626,0.57,0,191.266,31.016,7.8,69.056,7.44,9/20/2009 7:35
109.538,2.095,0,183.808,30.912,8.2,80.047,7.08,9/20/2009 7:40
107.78,1.039,0,207.936,30.808,8,76.438,7.32,9/20/2009 7:45
146.11,1.308,0,221.974,31.12,8,80.979,7.48,9/20/2009 7:50
117.275,0.654,0,140.379,30.912,8,82.498,7.16,9/20/2009 7:55
110.945,0.134,0,283.389,31.016,7.9,80.795,7.2,9/20/2009 8:00
116.923,0.939,0,157.049,30.912,7.9,77.235,7.32,9/20/2009 8:05
161.934,1.408,0,221.974,31.12,8,72.916,7.74,9/20/2009 8:10
71.736,4.493,0,300.937,30.808,8,70.31,7.9,9/20/2009 8:15
106.022,3.084,0,342.173,30.808,7.9,70.359,8.71,9/20/2009 8:20
122.549,3.269,0,276.809,30.912,8,72.353,8.3,9/20/2009 8:25
127.121,2.9,0,413.239,31.016,8,73.607,8.1,9/20/2009 8:30
96.528,4.191,0,522.033,31.12,7.9,72.153,9.27,9/20/2009 8:35
152.088,1.073,0,602.751,31.224,8.1,63.872,10.03,9/20/2009 8:40
106.725,4.258,0,420.258,31.016,7.8,64.96,9.56,9/20/2009 8:45
119.385,4.895,0,611.524,30.912,7.8,68.199,11.23,9/20/2009 8:50
92.659,3.319,0,516.769,30.6,7.9,70.229,10.54,9/20/2009 8:55
105.319,3.99,0,540.019,30.704,8,76.876,9.75,9/20/2009 9:00
123.604,4.509,0,489.132,30.808,8.3,67.727,9.84,9/20/2009 9:05
119.736,4.04,0,246.979,30.704,8.1,67.689,9.34,9/20/2009 9:10
135.209,4.258,0,616.788,30.912,7.9,70.427,9.76,9/20/2009 9:15
149.978,3.47,0,435.174,30.912,8,67.195,10.06,9/20/2009 9:20
123.341,4.66,0,557.128,30.912,7.8,67.667,10.11,9/20/2009 9:25
140.484,3.504,0,536.071,31.016,7.8,64.234,9.54,9/20/2009 9:30
135.912,5.331,0,606.26,31.12,7.9,62.678,9.61,9/20/2009 9:35
128.527,4.141,0,686.978,31.016,8,64.544,9.88,9/20/2009 9:40
134.505,5.13,0,599.241,30.808,7.7,66.009,9.56,9/20/2009 9:45
140.484,4.426,0,211.445,30.912,8,63.056,9.52,9/20/2009 9:50
120.791,4.375,0,592.222,31.016,8.2,65.681,9.11,9/20/2009 9:55
133.89,4.61,0,246.54,31.12,8,65.149,9.06,9/20/2009 10:00
141.89,2.732,0,185.124,30.704,8,65.847,8.5,9/20/2009 10:05
130.725,2.766,0,207.058,30.808,8.2,69.398,8.55,9/20/2009 10:10
172.132,1.475,0,564.146,30.912,7.9,65.44,9.46,9/20/2009 10:20
148.571,1.375,0,792.7,30.808,8,63.726,10.16,9/20/2009 10:25
130.637,2.615,0,618.543,31.12,7.9,59.635,9.81,9/20/2009 10:30
104.615,1.978,0,431.664,30.912,8,60.687,9.58,9/20/2009 10:35
221.363,2.531,0,388.673,31.016,8.1,60.827,9.74,9/20/2009 10:40
42.901,2.079,0,395.692,30.704,8.1,61.991,9.22,9/20/2009 10:45
138.374,3.118,0,718.563,30.808,8.1,61.881,10.09,9/20/2009 10:50
148.923,3.956,0,374.635,31.12,8,61.639,10.17,9/20/2009 10:55
141.89,2.028,0,500.976,30.6,8,62.751,9.38,9/20/2009 11:00
170.022,1.81,0,425.523,30.704,8.1,65.03,9.96,9/20/2009 11:05
104.967,1.375,0,871.225,31.12,7.9,60.349,10.14,9/20/2009 11:10
125.363,3.537,0,473.339,30.704,8.2,64.609,10.9,9/20/2009 11:15
134.857,3.202,0,841.394,30.808,8.1,65.041,10.66,9/20/2009 11:20
85.275,3.42,0,876.489,30.912,8.1,62.258,10.48,9/20/2009 11:25
123.253,4.979,0,727.337,31.016,8,60.175,11.92,9/20/2009 11:30
144,2.984,0,623.807,30.912,8,55.681,10.7,9/20/2009 11:40
37.802,1.861,0,622.053,30.912,8,63.017,10.95,9/20/2009 11:50
145.055,0.402,0,625.562,30.808,8,56.808,11.31,9/20/2009 11:55
146.813,2.481,0,878.244,30.912,8.2,57.319,11.38,9/20/2009 12:00
58.901,1.66,0,715.053,30.912,8.2,55.08,11.26,9/20/2009 12:05
75.429,2.867,0,776.469,30.912,8,63.763,11.36,9/20/2009 12:10
27.78,2.699,0,599.241,31.016,8.2,75.311,10.29,9/20/2009 12:15
32.176,1.542,0,462.372,30.808,8.3,78.18,10.22,9/20/2009 12:20
38.857,0.872,0,432.98,31.016,8.1,75.394,10.57,9/20/2009 12:25
61.539,1.375,0,399.202,30.912,8.3,68.733,10.3,9/20/2009 12:30
38.154,1.525,0,506.24,30.912,8.3,79.161,9.48,9/20/2009 12:35
352.879,1.458,0,445.263,30.912,8.4,77.115,9.69,9/20/2009 12:40
0.967,0.721,0,311.904,30.912,8.5,77.363,10.03,9/20/2009 12:45
18.637,0.151,0,327.258,31.016,8.4,74.143,9.48,9/20/2009 12:50
129.582,0.989,0,256.191,30.912,8.2,64.262,9.54,9/20/2009 12:55
352.527,1.073,0,234.695,30.704,8.5,79.521,9.1,9/20/2009 13:05
348.659,0.469,0,227.238,30.912,8.4,79.55,9.01,9/20/2009 13:10
328.264,1.375,0,249.172,30.808,8.7,80.03,8.42,9/20/2009 13:15
345.846,0.905,0,225.922,30.704,8.5,78.435,8.64,9/20/2009 13:20
66.022,0.436,0,212.323,31.016,8.4,79.454,9.02,9/20/2009 13:25
347.253,0.721,0,202.672,31.016,8.6,78.547,9.04,9/20/2009 13:30
0,0.268,0,191.266,31.224,8.7,79.668,8.99,9/20/2009 13:35
17.319,0.386,0,258.823,31.224,8.6,79.797,9.02,9/20/2009 13:40
38.857,0.486,0,293.918,31.12,8.7,79.915,9.11,9/20/2009 13:45
29.802,0.218,0,472.9,31.224,8.6,79.676,9.36,9/20/2009 13:50
30.242,1.056,0,246.54,30.912,8.8,79.459,9.04,9/20/2009 13:55
23.56,0.536,0,218.464,31.224,8.8,79.813,8.98,9/20/2009 14:00
65.582,0.57,0,195.653,31.12,8.7,79.577,8.69,9/20/2009 14:05
18.11,0.553,0,183.37,30.912,8.8,80.036,8.34,9/20/2009 14:10
1.846,0.972,0,188.634,31.016,8.8,79.558,8.16,9/20/2009 14:15
2.11,0.419,0,174.596,30.808,8.7,80.332,8.36,9/20/2009 14:20
2.022,0.168,0,176.789,30.704,8.7,80.739,8.34,9/20/2009 14:25
2.022,0.536,0,175.035,30.808,8.8,79.798,8.36,9/20/2009 14:30
307.165,0.788,0,164.945,31.016,9.1,79.498,8.22,9/20/2009 14:35
307.868,0,0,138.624,30.912,9.1,79.24,8.38,9/20/2009 14:40
6.593,0.603,0,114.496,30.912,8.9,76.356,8,9/20/2009 14:45
8.703,0.134,0,82.911,31.224,9.1,77.084,7.78,9/20/2009 14:50
317.011,0.352,0,93.44,31.12,8.8,77.359,7.67,9/20/2009 14:55
302.242,0.084,0,91.246,30.808,8.8,79.587,7.96,9/20/2009 15:00
302.242,0.235,0,93.44,31.12,9.2,80.194,7.85,9/20/2009 15:05
302.242,0.151,0,121.954,30.912,9,79.545,7.77,9/20/2009 15:10
19.604,0.469,0,141.256,31.016,9.2,80.41,7.84,9/20/2009 15:15
19.692,0.117,0,130.728,31.016,9.2,79.928,7.85,9/20/2009 15:20
59.077,0.319,0,130.728,30.912,9.2,77.869,7.85,9/20/2009 15:25
58.374,0.017,0,119.322,30.912,9,77.894,7.85,9/20/2009 15:30
